,latitude,longitude,hour_of_day,day_of_week,Month,parent_incident_type,Council Districts
14465,42.8793667,-78.84414240000001,23.0,Thursday,9.0,Assault,5.0
14466,42.925856200000005,-78.8317819,23.0,Thursday,5.0,Theft of Vehicle,9.0
14467,42.891730090595004,-78.8144754380848,0.0,Sunday,9.0,Theft,2.0
14468,42.93810027165971,-78.8407902667155,15.0,Tuesday,2.0,Assault,9.0
14469,42.9046869539808,-78.87233991072421,9.0,Wednesday,6.0,Robbery,3.0
14470,42.8501796937478,-78.80454995568229,19.0,Thursday,1.0,Theft,6.0
14471,42.946095185603106,-78.8921048224746,0.0,Thursday,8.0,Robbery,1.0
14472,42.9144737843621,-78.8291193841346,1.0,Monday,10.0,Assault,9.0
14473,42.8900372468887,-78.8820109624357,21.0,Tuesday,3.0,Theft,5.0
14474,42.8512601416852,-78.8265191476761,0.0,Tuesday,12.0,Theft,6.0
14475,42.9223182060154,-78.8875058109257,13.0,Wednesday,7.0,Assault,3.0
14476,42.901433303582294,-78.8323893091158,18.0,Saturday,5.0,Breaking & Entering,5.0
14477,42.8558516075292,-78.80863539353241,1.0,Saturday,12.0,Assault,6.0
14478,42.9284109,-78.848085,12.0,Monday,4.0,Theft,9.0
14479,42.9161495,-78.804969,13.0,Thursday,1.0,Assault,2.0
14480,42.895817038407294,-78.8751720819991,14.0,Saturday,6.0,Theft,5.0
14481,42.9221833561234,-78.8294487106002,16.0,Thursday,12.0,Theft of Vehicle,9.0
14482,42.905965740088796,-78.87660099558958,23.0,Monday,8.0,Theft of Vehicle,3.0
14483,42.9471333,-78.89016529999991,22.0,Saturday,7.0,Theft,1.0
14484,42.9111106,-78.878359,1.0,Friday,7.0,Theft of Vehicle,3.0
14485,42.9183198918743,-78.7996042621635,0.0,Saturday,8.0,Robbery,2.0
14486,42.848329467198205,-78.8240091655074,0.0,Monday,11.0,Theft,6.0
14487,42.9411586,-78.8734104999999,15.0,Monday,8.0,Theft,1.0
14488,42.9494615,-78.8775721,21.0,Friday,8.0,Theft,1.0
14489,42.914918238300096,-78.8842962850083,17.0,Monday,10.0,Theft,3.0
14490,42.8894934115981,-78.80778759086209,12.0,Wednesday,10.0,Theft,2.0
14491,42.9517623346071,-78.8650894346908,22.0,Wednesday,6.0,Theft,7.0
14492,42.896399200000005,-78.8637265,0.0,Friday,9.0,Theft of Vehicle,4.0
14493,42.929922734539,-78.8155143581969,17.0,Wednesday,3.0,Theft,9.0
14494,42.895016627185505,-78.8036652170867,0.0,Friday,7.0,Robbery,2.0
14495,42.9383105,-78.81214870000001,22.0,Tuesday,8.0,Assault,8.0
14496,42.9190119,-78.8001589,13.0,Tuesday,3.0,Robbery,2.0
14497,42.838854299999994,-78.81435019999991,20.0,Sunday,1.0,Assault,6.0
14498,42.9051913279368,-78.8328896626958,0.0,Wednesday,9.0,Theft,9.0
14499,42.9399503,-78.84656,14.0,Thursday,10.0,Breaking & Entering,7.0
14500,42.8931668480486,-78.8917660136043,9.0,Tuesday,9.0,Theft,4.0
14501,42.919691990557496,-78.8947729867751,21.0,Thursday,12.0,Breaking & Entering,3.0
14502,42.8887300832409,-78.84427904352741,14.0,Sunday,7.0,Theft of Vehicle,5.0
14503,42.8331374953108,-78.8195509685912,23.0,Tuesday,6.0,Assault,6.0
14504,42.9205811156079,-78.8906706860291,21.0,Monday,3.0,Assault,3.0
14505,42.9240207071748,-78.8029844827544,8.0,Friday,2.0,Assault,8.0
14506,42.9152675925289,-78.854283739217,3.0,Friday,8.0,Theft,9.0
14507,42.892912258517,-78.8737029966113,3.0,Sunday,5.0,Assault,4.0
14508,42.920142703472706,-78.89044450249621,1.0,Friday,10.0,Robbery,3.0
14509,42.9534211750643,-78.9021523689959,0.0,Sunday,3.0,Assault,1.0
14510,42.9215709704131,-78.8334784493865,1.0,Tuesday,11.0,Assault,9.0
14511,42.897590049773704,-78.8896981107752,11.0,Tuesday,12.0,Assault,4.0
14512,42.9097262599621,-78.8537368768365,14.0,Monday,12.0,Theft,4.0
14513,42.9035996134348,-78.868266503643,14.0,Friday,11.0,Theft of Vehicle,4.0
14514,42.8615806,-78.8180271,16.0,Thursday,7.0,Theft,6.0
14515,42.94840728898829,-78.8681369279998,12.0,Sunday,12.0,Theft,7.0
14516,42.958097455920104,-78.9077427068995,12.0,Thursday,9.0,Assault,1.0
14517,42.852235585467,-78.80560150189541,13.0,Wednesday,9.0,Theft,6.0
14518,42.9459403357556,-78.831709612196,10.0,Wednesday,5.0,Assault,8.0
14519,42.905032,-78.8703769999999,23.0,Thursday,10.0,Theft,4.0
14520,42.8940772732258,-78.8069832090366,6.0,Sunday,10.0,Breaking & Entering,2.0
14521,42.9208112597681,-78.80252506762791,13.0,Tuesday,1.0,Assault,2.0
14522,42.9035711,-78.8980176,17.0,Wednesday,10.0,Breaking & Entering,3.0
14523,42.8938786929926,-78.8364639157658,4.0,Wednesday,5.0,Theft,5.0
14524,42.921859668380996,-78.83941590438741,18.0,Saturday,3.0,Robbery,9.0
14525,42.948257346886,-78.87321598377109,22.0,Wednesday,6.0,Assault,1.0
14526,42.929151,-78.8713054,8.0,Friday,12.0,Theft,7.0
14527,42.9328903296058,-78.8392748922356,9.0,Monday,3.0,Theft,9.0
14528,42.9418748515097,-78.82093726640909,0.0,Monday,11.0,Theft,8.0
14529,42.8327854,-78.82066879999991,23.0,Thursday,8.0,Assault,6.0
14530,42.9552459243772,-78.8971561783566,21.0,Tuesday,7.0,Homicide,1.0
14531,42.9238885388632,-78.8275886799034,0.0,Monday,4.0,Theft,9.0
14532,42.885854200000004,-78.8732194,15.0,Monday,9.0,Theft,4.0
14533,42.9234872690099,-78.8915438619387,10.0,Friday,7.0,Breaking & Entering,3.0
14534,42.950316099999895,-78.8682317999999,20.0,Saturday,9.0,Breaking & Entering,7.0
14535,42.8904933224788,-78.8015220914071,0.0,Friday,4.0,Theft,2.0
14536,42.956382366588706,-78.88263047295429,14.0,Saturday,1.0,Theft,1.0
14537,42.912934811223,-78.8767460261083,14.0,Tuesday,1.0,Theft,3.0
14538,42.928308700508204,-78.8389945493352,5.0,Thursday,5.0,Breaking & Entering,9.0
14539,42.9117804579511,-78.898130091495,1.0,Sunday,3.0,Assault,3.0
14540,42.9272377796365,-78.8267804678044,21.0,Friday,8.0,Homicide,9.0
14541,42.951718620362705,-78.8716260408818,0.0,Saturday,9.0,Theft,1.0
14542,42.899899449174,-78.8775052910293,16.0,Wednesday,1.0,Theft of Vehicle,5.0
14543,42.9301123387104,-78.8028567668071,9.0,Sunday,4.0,Breaking & Entering,8.0
14544,42.9426107313497,-78.8360659053927,17.0,Friday,1.0,Theft,7.0
14545,42.8846097935215,-78.85791811251092,12.0,Wednesday,2.0,Theft,4.0
14546,42.8974994,-78.8890598999999,2.0,Thursday,12.0,Assault,4.0
14547,42.9452190798988,-78.80899836530699,3.0,Monday,2.0,Assault,8.0
14548,42.892890476896206,-78.8714638353497,1.0,Monday,5.0,Theft of Vehicle,4.0
14549,42.914991869990295,-78.8875817696418,12.0,Tuesday,11.0,Breaking & Entering,3.0
14550,42.9375975594481,-78.8057215477457,12.0,Monday,5.0,Theft,8.0
14551,42.8699212001,-78.87262530331941,0.0,Thursday,3.0,Theft,6.0
14552,42.9533089494845,-78.8373423634987,15.0,Tuesday,6.0,Theft,8.0
14553,42.8907631999999,-78.875849,2.0,Sunday,11.0,Theft,4.0
14554,42.8844619,-78.8792532,19.0,Saturday,7.0,Theft,4.0
14555,42.9377221081915,-78.8501622156623,13.0,Sunday,11.0,Robbery,7.0
14556,42.874513464679204,-78.86865494847159,3.0,Friday,7.0,Assault,5.0
14557,42.8873337693358,-78.87699780280509,18.0,Monday,10.0,Breaking & Entering,4.0
14558,42.897134,-78.886597,1.0,Sunday,9.0,Assault,4.0
14559,42.9373144436067,-78.9022559844042,7.0,Thursday,7.0,Breaking & Entering,1.0
14560,42.9416014385324,-78.8998878993341,20.0,Tuesday,5.0,Breaking & Entering,1.0
14561,42.9025440378054,-78.86236453362241,0.0,Monday,6.0,Breaking & Entering,4.0
14562,42.8968900455512,-78.8395737983731,0.0,Sunday,9.0,Theft,5.0
14563,42.911590305086705,-78.88726640623341,1.0,Friday,2.0,Assault,3.0
14564,42.9446206232591,-78.8681941696493,21.0,Thursday,7.0,Theft,1.0
14565,42.910541340283,-78.8571373153768,0.0,Wednesday,5.0,Theft,4.0
14566,42.9499844,-78.82399620000001,0.0,Friday,10.0,Breaking & Entering,8.0
14567,42.948598100000005,-78.90090909999991,11.0,Thursday,12.0,Breaking & Entering,1.0
14568,42.9464422624509,-78.9055525487821,13.0,Tuesday,12.0,Assault,1.0
14569,42.888500106524894,-78.8822274359881,21.0,Thursday,4.0,Assault,5.0
14570,42.9108007,-78.83961359999991,0.0,Saturday,6.0,Theft of Vehicle,4.0
14571,42.906862100000005,-78.8611178,23.0,Sunday,12.0,Theft of Vehicle,4.0
14572,42.913134,-78.83907590000001,3.0,Friday,11.0,Theft,9.0
14573,42.9389200530704,-78.84228749985759,12.0,Monday,4.0,Theft,9.0
14574,42.912152454746206,-78.8239587189795,2.0,Friday,7.0,Assault,5.0
14575,42.8794772416813,-78.8697224861832,0.0,Monday,9.0,Theft,5.0
14576,42.921140071269,-78.86539787593959,10.0,Friday,6.0,Theft,4.0
14577,42.892872299328396,-78.8057846900616,12.0,Monday,7.0,Theft,2.0
14578,42.888246290022394,-78.87424083257791,9.0,Thursday,1.0,Theft,4.0
14579,42.9158660189582,-78.8890419987853,6.0,Monday,11.0,Theft of Vehicle,3.0
14580,42.9087070925599,-78.8775844982447,10.0,Friday,9.0,Theft,3.0
14581,42.93113297077979,-78.81406261502791,15.0,Tuesday,12.0,Theft,9.0
14582,42.913282698804394,-78.84651041262241,21.0,Saturday,4.0,Theft,9.0
14583,42.877365457561105,-78.8464323421182,0.0,Monday,5.0,Theft,5.0
14584,42.85778186725,-78.83061005802399,19.0,Thursday,9.0,Theft,2.0
14585,42.8941953,-78.8353003,21.0,Tuesday,6.0,Theft,5.0
14586,42.938295829998495,-78.8133798005201,12.0,Thursday,8.0,Theft,8.0
14587,42.849830782712004,-78.827706875507,12.0,Friday,8.0,Theft,6.0
14588,42.946530758558204,-78.9033493586529,7.0,Thursday,1.0,Assault,1.0
14589,42.87924484744661,-78.8404708174472,0.0,Thursday,3.0,Theft,5.0
14590,42.8387369576195,-78.8048819829909,18.0,Tuesday,3.0,Assault,6.0
14591,42.8562813,-78.80793369999991,0.0,Tuesday,12.0,Theft,6.0
14592,42.854889041635,-78.8097507376825,22.0,Saturday,1.0,Theft,6.0
14593,42.8547522160959,-78.8095637643707,8.0,Friday,2.0,Theft,6.0
14594,42.8902518721694,-78.8838778009105,2.0,Saturday,11.0,Assault,5.0
14595,42.8918375,-78.8767448999999,0.0,Monday,10.0,Theft,4.0
14596,42.9021514753468,-78.8301901283178,0.0,Thursday,8.0,Theft,5.0
14597,42.9185023903242,-78.88819637022691,13.0,Thursday,5.0,Robbery,3.0
14598,42.8438835122844,-78.82440207648001,3.0,Saturday,12.0,Assault,6.0
14599,42.8928130490576,-78.8466472656845,0.0,Wednesday,2.0,Theft,4.0
14600,42.8993265999999,-78.8421793999999,12.0,Wednesday,10.0,Breaking & Entering,5.0
14601,42.892890476896206,-78.8714638353497,0.0,Tuesday,9.0,Assault,4.0
14602,42.91521924511979,-78.87399436067409,22.0,Wednesday,5.0,Robbery,7.0
14603,42.9400297265217,-78.8926720501,8.0,Sunday,11.0,Assault,1.0
14604,42.85834046784729,-78.8127097987816,21.0,Saturday,11.0,Assault,6.0
14605,42.9486554402845,-78.86765250487441,16.0,Saturday,8.0,Theft,7.0
14606,42.955537299999996,-78.87418000000001,9.0,Monday,9.0,Theft,1.0
14607,42.9309456932936,-78.8116721155801,23.0,Saturday,6.0,Theft of Vehicle,8.0
14608,42.902483533334,-78.8157472787974,14.0,Friday,6.0,Assault,2.0
14609,42.8844619,-78.8792532,9.0,Thursday,8.0,Theft,4.0
14610,42.869804631978,-78.8643433283202,14.0,Friday,7.0,Assault,5.0
14611,42.896963899999996,-78.8908539999999,16.0,Sunday,9.0,Robbery,4.0
14612,42.8878294,-78.8539311,7.0,Tuesday,8.0,Assault,4.0
14613,42.9474574,-78.8595218,4.0,Saturday,9.0,Theft of Vehicle,7.0
14614,42.895694765510896,-78.8076981218352,21.0,Tuesday,2.0,Theft,2.0
14615,42.9285587704746,-78.8115512812053,15.0,Friday,10.0,Breaking & Entering,8.0
14616,42.8832868993411,-78.8603375169886,18.0,Monday,8.0,Assault,4.0
14617,42.893907285523504,-78.8359415768835,19.0,Friday,3.0,Theft,5.0
14618,42.918686355649,-78.84728007276459,15.0,Thursday,8.0,Theft,9.0
14619,42.9377221081915,-78.8501622156623,5.0,Wednesday,4.0,Theft,7.0
14620,42.9324523162829,-78.83882498007041,1.0,Wednesday,11.0,Breaking & Entering,9.0
14621,42.9264833838864,-78.8065029983505,4.0,Saturday,4.0,Theft of Vehicle,8.0
14622,42.932747796547105,-78.8291920388246,23.0,Sunday,2.0,Assault,9.0
14623,42.870105835037606,-78.8156630667102,14.0,Saturday,12.0,Theft,2.0
14624,42.94642750529,-78.8586409069192,3.0,Sunday,5.0,Theft,7.0
14625,42.92251271666821,-78.8760447623724,19.0,Friday,1.0,Assault,7.0
14626,42.8878294,-78.8539311,0.0,Tuesday,7.0,Theft,4.0
14627,42.92523189999999,-78.8963053,0.0,Sunday,7.0,Theft,3.0
14628,42.9086831000822,-78.8762406057907,8.0,Tuesday,5.0,Theft of Vehicle,3.0
14629,42.8904387118955,-78.87529598864359,2.0,Friday,7.0,Assault,4.0
14630,42.891927117512495,-78.872653497175,23.0,Sunday,5.0,Theft,4.0
14631,42.8447302820009,-78.81292046079442,14.0,Sunday,6.0,Robbery,6.0
14632,42.9444223345078,-78.8095183380396,16.0,Wednesday,11.0,Theft,8.0
14633,42.9089285946836,-78.8659020990511,0.0,Saturday,5.0,Theft,4.0
14634,42.9483986066026,-78.8106907828708,7.0,Thursday,12.0,Breaking & Entering,8.0
14635,42.91678084605021,-78.8525357617784,19.0,Friday,6.0,Theft,9.0
14636,42.9372574404283,-78.8373137225735,20.0,Friday,9.0,Theft of Vehicle,9.0
14637,42.9568111265407,-78.8967158570038,5.0,Friday,7.0,Theft,1.0
14638,42.858386968085604,-78.829941128718,23.0,Saturday,12.0,Assault,2.0
14639,42.883427835385795,-78.8699646304194,14.0,Saturday,7.0,Theft,4.0
14640,42.9449410134019,-78.9027435389884,8.0,Sunday,3.0,Theft,1.0
14641,42.895602200000006,-78.87548029999991,0.0,Saturday,7.0,Theft,5.0
14642,42.909064764263704,-78.8039392108964,10.0,Tuesday,11.0,Breaking & Entering,2.0
14643,42.8849204218863,-78.8765012885738,2.0,Tuesday,10.0,Assault,4.0
14644,42.8964117356536,-78.81956841354321,9.0,Thursday,7.0,Theft,5.0
14645,42.9176840880468,-78.82913214288321,15.0,Monday,12.0,Theft,9.0
14646,42.9530565016877,-78.8272557474718,7.0,Friday,4.0,Breaking & Entering,8.0
14647,42.9590644219738,-78.8954944907881,16.0,Sunday,1.0,Theft,1.0
14648,42.9000092482392,-78.8666078052707,11.0,Monday,10.0,Theft of Vehicle,4.0
14649,42.905154014878605,-78.8930948175369,14.0,Thursday,7.0,Breaking & Entering,3.0
14650,42.8565993354248,-78.831836101121,0.0,Thursday,4.0,Assault,2.0
14651,42.8908,-78.87576999999999,1.0,Monday,11.0,Assault,4.0
14652,42.938294702917204,-78.81393997239542,16.0,Wednesday,11.0,Assault,9.0
14653,42.914857550154096,-78.8864985127904,22.0,Thursday,6.0,Theft,3.0
14654,42.8557458929441,-78.833138014134,17.0,Saturday,7.0,Assault,6.0
14655,42.950603668070094,-78.9088239222973,0.0,Sunday,3.0,Assault,1.0
14656,42.893936566783,-78.808773978819,15.0,Tuesday,3.0,Theft,2.0
14657,42.9170175320536,-78.88938368082441,0.0,Friday,7.0,Assault,3.0
14658,42.9063635285895,-78.8102003114749,9.0,Monday,3.0,Assault,2.0
14659,42.939651066601,-78.8079696914187,15.0,Wednesday,6.0,Assault,8.0
14660,42.889131410232295,-78.8104729870307,11.0,Sunday,5.0,Theft,2.0
14661,42.9476178449434,-78.80303101422349,23.0,Saturday,5.0,Theft,8.0
14662,42.9144777892803,-78.79996413363709,13.0,Saturday,5.0,Robbery,2.0
14663,42.8931796,-78.8689615,21.0,Monday,4.0,Theft,4.0
14664,42.941391700000004,-78.8998348,20.0,Sunday,8.0,Theft,1.0
14665,42.949394,-78.9044529999999,14.0,Friday,9.0,Theft,1.0
14666,42.9269578427319,-78.8023601682235,12.0,Thursday,7.0,Theft,8.0
14667,42.9212608360682,-78.89298881984709,23.0,Thursday,12.0,Assault,3.0
14668,42.9017391857466,-78.84291562509691,17.0,Thursday,6.0,Theft,5.0
14669,42.9476529978374,-78.81307848541091,14.0,Thursday,12.0,Assault,8.0
14670,42.9471106191181,-78.83608431358971,21.0,Wednesday,7.0,Assault,7.0
14671,42.9288011725477,-78.8396313546748,17.0,Sunday,7.0,Assault,9.0
14672,42.9238724999999,-78.84682430000001,20.0,Monday,8.0,Theft of Vehicle,9.0
14673,42.94142865151029,-78.83706943837271,22.0,Friday,2.0,Breaking & Entering,7.0
14674,42.872268013136605,-78.8183571535888,8.0,Monday,6.0,Theft,2.0
14675,42.947949706524504,-78.8860632473845,14.0,Monday,3.0,Breaking & Entering,1.0
14676,42.8972163063254,-78.8152423332004,19.0,Tuesday,10.0,Theft,5.0
14677,42.925884092637894,-78.87744221370991,0.0,Monday,12.0,Assault,7.0
14678,42.9103785084667,-78.81936044823509,2.0,Saturday,8.0,Assault,5.0
14679,42.9343586769095,-78.8995147167584,19.0,Friday,10.0,Breaking & Entering,1.0
14680,42.9038262801961,-78.85400968423001,18.0,Saturday,6.0,Breaking & Entering,4.0
14681,42.9116404952874,-78.8447116348857,9.0,Wednesday,2.0,Breaking & Entering,4.0
14682,42.9204143365373,-78.8591970782566,17.0,Friday,2.0,Assault,4.0
14683,42.931284534365794,-78.8068190585212,14.0,Friday,4.0,Assault,8.0
14684,42.839014622182106,-78.8170379589737,17.0,Friday,6.0,Theft of Vehicle,6.0
14685,42.8563963989079,-78.82407778615851,22.0,Monday,10.0,Robbery,2.0
14686,42.845301299999996,-78.81333240000001,23.0,Saturday,11.0,Theft of Vehicle,6.0
14687,42.8690848664496,-78.84382324190679,10.0,Thursday,6.0,Theft,5.0
14688,42.893949792764104,-78.875723051748,5.0,Saturday,3.0,Assault,4.0
14689,42.955199799999995,-78.87679770000001,13.0,Sunday,7.0,Theft,1.0
14690,42.9301127681129,-78.8026327275523,0.0,Sunday,5.0,Breaking & Entering,8.0
14691,42.907887413954704,-78.8165141138211,4.0,Friday,10.0,Assault,5.0
14692,42.9140328,-78.88506329999998,0.0,Wednesday,8.0,Assault,3.0
14693,42.888641282937,-78.88069819904541,3.0,Wednesday,8.0,Theft of Vehicle,5.0
14694,42.9398390332554,-78.82350631251309,19.0,Thursday,1.0,Theft,8.0
14695,42.893163057607104,-78.8374685702762,1.0,Monday,8.0,Theft,5.0
14696,42.920316436057,-78.8030086583881,23.0,Tuesday,7.0,Assault,2.0
14697,42.905051907452,-78.8798439375242,16.0,Monday,12.0,Theft,3.0
14698,42.908900216097,-78.8771748164945,17.0,Saturday,5.0,Theft,3.0
14699,42.94306470000001,-78.83770390000001,18.0,Saturday,7.0,Theft of Vehicle,7.0
14700,42.9272755153511,-78.8218892844353,22.0,Sunday,12.0,Theft of Vehicle,9.0
14701,42.891857573693,-78.87839999439879,3.0,Tuesday,10.0,Theft,5.0
14702,42.8963821361044,-78.82061325407601,0.0,Thursday,4.0,Breaking & Entering,5.0
14703,42.9534388041862,-78.82811640443029,15.0,Saturday,6.0,Breaking & Entering,8.0
14704,42.9026811021988,-78.8130234003921,7.0,Friday,11.0,Assault,2.0
14705,42.9006158162,-78.87635170504491,0.0,Thursday,8.0,Breaking & Entering,5.0
14706,42.9574669086971,-78.9075526113109,0.0,Saturday,3.0,Theft,1.0
14707,42.9196554,-78.8688827,19.0,Tuesday,11.0,Theft,7.0
14708,42.9002144952577,-78.893294022109,16.0,Wednesday,2.0,Robbery,4.0
14709,42.8817335205004,-78.8317877041927,20.0,Thursday,12.0,Assault,5.0
14710,42.9168879783832,-78.8022871689945,3.0,Tuesday,4.0,Robbery,2.0
14711,42.940246728915,-78.8379982412155,23.0,Friday,8.0,Assault,9.0
14712,42.898029070587704,-78.82032100262201,17.0,Wednesday,1.0,Breaking & Entering,5.0
14713,42.9074325220971,-78.81076412816891,14.0,Wednesday,11.0,Theft,2.0
14714,42.85321514224071,-78.8232822603751,19.0,Wednesday,2.0,Assault,6.0
14715,42.9316266496136,-78.8001362485299,0.0,Sunday,8.0,Assault,8.0
14716,42.8709733333056,-78.83368437230699,10.0,Friday,7.0,Theft,2.0
14717,42.8647926,-78.8276906,2.0,Monday,11.0,Breaking & Entering,2.0
14718,42.8821782852864,-78.875816703511,10.0,Tuesday,5.0,Theft,5.0
14719,42.90516029999999,-78.8164573,0.0,Wednesday,9.0,Robbery,5.0
14720,42.93726475388571,-78.90038850653359,10.0,Tuesday,2.0,Breaking & Entering,1.0
14721,42.9046055994799,-78.82452656132541,0.0,Thursday,4.0,Assault,5.0
14722,42.86904570000001,-78.8061635999999,0.0,Friday,3.0,Breaking & Entering,2.0
14723,42.9126660310763,-78.88514390622791,9.0,Saturday,9.0,Theft,3.0
14724,42.9077644812465,-78.8228965049446,10.0,Tuesday,1.0,Theft of Vehicle,5.0
14725,42.906518529497795,-78.8958264377227,21.0,Saturday,2.0,Assault,3.0
14726,42.904966589555,-78.8810006015448,22.0,Tuesday,5.0,Theft,3.0
14727,42.9398972679641,-78.8219006592144,21.0,Friday,8.0,Assault,8.0
14728,42.8984929175066,-78.8906729272073,23.0,Monday,7.0,Assault,4.0
14729,42.9458899179401,-78.8165454474619,9.0,Monday,4.0,Assault,8.0
14730,42.9578815206164,-78.8966092181543,0.0,Monday,2.0,Theft,1.0
14731,42.923573108998106,-78.82101626681751,0.0,Sunday,12.0,Assault,9.0
14732,42.8916316470963,-78.80880290078359,10.0,Friday,4.0,Assault,2.0
14733,42.9057186029216,-78.8766744748707,3.0,Monday,9.0,Assault,3.0
14734,42.8974818923402,-78.88910044869,10.0,Monday,12.0,Assault,4.0
14735,42.9399105796936,-78.82858565277921,7.0,Thursday,1.0,Breaking & Entering,9.0
14736,42.944730821909204,-78.8061207117915,16.0,Sunday,8.0,Theft,8.0
14737,42.890677286632794,-78.8446977315126,18.0,Sunday,7.0,Assault,5.0
14738,42.845052200000005,-78.83233940000001,20.0,Saturday,1.0,Assault,6.0
14739,42.9070891864517,-78.8039321659907,11.0,Monday,3.0,Theft,2.0
14740,42.936742168038,-78.8907883880529,14.0,Tuesday,8.0,Theft,1.0
14741,42.9229108633583,-78.8916156601842,7.0,Wednesday,3.0,Breaking & Entering,3.0
14742,42.8661429327852,-78.8213553419195,13.0,Monday,6.0,Theft,2.0
14743,42.9474574,-78.8595218,16.0,Wednesday,6.0,Theft,7.0
14744,42.9256613175115,-78.8787106263751,3.0,Thursday,10.0,Breaking & Entering,7.0
14745,42.8523536999999,-78.82877459999999,20.0,Wednesday,2.0,Theft,2.0
14746,42.875404735099,-78.8273227663023,0.0,Sunday,11.0,Theft of Vehicle,5.0
14747,42.9137398381313,-78.8620417346861,12.0,Wednesday,9.0,Breaking & Entering,9.0
14748,42.9267842328409,-78.86870937954929,22.0,Wednesday,5.0,Theft,7.0
14749,42.9022156061226,-78.87307483279459,15.0,Sunday,1.0,Theft,5.0
14750,42.9247195195881,-78.8238956128633,4.0,Sunday,11.0,Theft,9.0
14751,42.8493482967178,-78.8222977148347,12.0,Monday,12.0,Breaking & Entering,6.0
14752,42.9145473,-78.821529,17.0,Friday,11.0,Robbery,5.0
14753,42.8772037335738,-78.84516317613671,7.0,Wednesday,2.0,Breaking & Entering,5.0
14754,42.933488184478,-78.8418539770546,13.0,Friday,12.0,Theft,9.0
14755,42.916806233569496,-78.80198822282429,21.0,Sunday,2.0,Theft,2.0
14756,42.910455400000004,-78.8647821,0.0,Tuesday,2.0,Theft,4.0
14757,42.9151607,-78.8224475999999,0.0,Thursday,8.0,Assault,9.0
14758,42.9473382247114,-78.88901094208221,20.0,Sunday,6.0,Theft of Vehicle,1.0
14759,42.940283424928396,-78.8209311470044,1.0,Wednesday,2.0,Theft,8.0
14760,42.8936850280415,-78.86083186654821,15.0,Friday,9.0,Theft,4.0
14761,42.915218390240895,-78.88493237462629,0.0,Saturday,8.0,Assault,3.0
14762,42.892890476896206,-78.8714638353497,17.0,Wednesday,12.0,Breaking & Entering,4.0
14763,42.9227912418651,-78.8002172726687,17.0,Thursday,2.0,Theft of Vehicle,8.0
14764,42.8916422856201,-78.8767570246356,0.0,Saturday,10.0,Theft,4.0
14765,42.8716795072719,-78.81085663920979,4.0,Friday,9.0,Assault,2.0
14766,42.8894792168379,-78.8149148205855,14.0,Thursday,12.0,Assault,2.0
14767,42.9145446803304,-78.82154152868671,14.0,Wednesday,1.0,Theft of Vehicle,5.0
14768,42.8936073516491,-78.8350820366413,12.0,Monday,5.0,Theft,5.0
14769,42.850225326326,-78.8227858913097,17.0,Sunday,11.0,Assault,6.0
14770,42.9235292036141,-78.8531998565615,21.0,Friday,11.0,Theft,9.0
14771,42.943978199305704,-78.8120937591104,22.0,Thursday,2.0,Assault,8.0
14772,42.9145581999999,-78.89069079999999,15.0,Tuesday,5.0,Theft,3.0
14773,42.898841146479604,-78.8728724264748,22.0,Saturday,10.0,Theft,5.0
14774,42.89277592744779,-78.8388104140213,22.0,Sunday,12.0,Assault,5.0
14775,42.9149389493781,-78.854020982752,17.0,Monday,7.0,Assault,9.0
14776,42.9150344516744,-78.8921736928123,7.0,Friday,10.0,Theft,3.0
14777,42.946417732986,-78.8626746602804,0.0,Wednesday,2.0,Assault,7.0
14778,42.8418284,-78.8208547,1.0,Saturday,11.0,Theft,6.0
14779,42.889171399999995,-78.8770773999999,19.0,Thursday,10.0,Theft,4.0
14780,42.9090867453269,-78.88975504230491,4.0,Sunday,12.0,Assault,3.0
14781,42.8968091,-78.8707458,14.0,Monday,12.0,Theft,5.0
14782,42.90211217033671,-78.859414052064,6.0,Friday,6.0,Theft,4.0
14783,42.93951157912171,-78.90152040796359,10.0,Monday,6.0,Assault,1.0
14784,42.9126422,-78.8262527,0.0,Thursday,11.0,Robbery,5.0
14785,42.8886412526421,-78.8699514532906,5.0,Wednesday,1.0,Theft,4.0
14786,42.912732958864204,-78.80835719053579,23.0,Friday,7.0,Assault,2.0
14787,42.9103561233196,-78.897226966542,15.0,Sunday,7.0,Assault,3.0
14788,42.8840243207255,-78.85022917985991,0.0,Thursday,11.0,Breaking & Entering,4.0
14789,42.8587464118172,-78.8155085835586,1.0,Monday,6.0,Assault,6.0
14790,42.9479916668223,-78.8585731757362,17.0,Monday,2.0,Theft,7.0
14791,42.948795407819205,-78.8180131213594,18.0,Monday,8.0,Breaking & Entering,8.0
14792,42.958816867326895,-78.8957173841522,22.0,Monday,8.0,Breaking & Entering,1.0
14793,42.952311389765704,-78.84170862525471,18.0,Thursday,5.0,Breaking & Entering,8.0
14794,42.944462393846294,-78.90707352286108,0.0,Friday,4.0,Theft,1.0
14795,42.8474645580561,-78.83071806266871,22.0,Saturday,11.0,Assault,6.0
14796,42.9155279,-78.8006559,10.0,Saturday,8.0,Theft,2.0
14797,42.920471284779204,-78.8080493399063,15.0,Tuesday,7.0,Theft of Vehicle,2.0
14798,42.9537188142817,-78.8501566049059,12.0,Wednesday,9.0,Theft,7.0
14799,42.8847220197671,-78.87896298903041,13.0,Tuesday,5.0,Assault,4.0
